contract,date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice
BTC-27DEC19-10000-C,2019-04-05,BTC,27DEC19,10000,C,0.051,70.39,5,5012.85
BTC-27DEC19-10000-C,2019-04-07,BTC,27DEC19,10000,C,0.06,72.11,1,5142.34
BTC-27DEC19-10000-C,2019-04-08,BTC,27DEC19,10000,C,0.054000000000000006,68.65,2,5241.65
BTC-27DEC19-10000-C,2019-04-09,BTC,27DEC19,10000,C,0.0515,68.22,4,5223.73
BTC-27DEC19-10000-C,2019-04-10,BTC,27DEC19,10000,C,0.0595,70.98,8,5278.08
BTC-27DEC19-10000-C,2019-04-11,BTC,27DEC19,10000,C,0.05,70.39,1,5050.65
BTC-27DEC19-10000-C,2019-04-12,BTC,27DEC19,10000,C,0.0545,72.18,10,5068.51
BTC-27DEC19-10000-C,2019-04-15,BTC,27DEC19,10000,C,0.0465,69.49,5,5033.74
BTC-27DEC19-10000-C,2019-04-16,BTC,27DEC19,10000,C,0.045,68.49,1,5069.83
BTC-27DEC19-10000-C,2019-04-17,BTC,27DEC19,10000,C,0.0485,68.06,3,5230.01
BTC-27DEC19-10000-C,2019-04-18,BTC,27DEC19,10000,C,0.051,68.68,16,5294.94
BTC-27DEC19-10000-C,2019-04-19,BTC,27DEC19,10000,C,0.0495,68.64,5,5247.94
BTC-27DEC19-10000-C,2019-04-20,BTC,27DEC19,10000,C,0.052000000000000005,68.89,1,5328.02
BTC-27DEC19-10000-C,2019-04-21,BTC,27DEC19,10000,C,0.0505,69.01,1,5282.45
BTC-27DEC19-10000-C,2019-04-22,BTC,27DEC19,10000,C,0.054000000000000006,69.0,7,5407.4
BTC-27DEC19-10000-C,2019-04-23,BTC,27DEC19,10000,C,0.058,68.75,4,5584.05
BTC-27DEC19-10000-C,2019-04-24,BTC,27DEC19,10000,C,0.053,68.85,8,5436.98
BTC-27DEC19-10000-C,2019-04-25,BTC,27DEC19,10000,C,0.045,71.21,4,4989.3
BTC-27DEC19-10000-C,2019-04-26,BTC,27DEC19,10000,C,0.042,68.85,25,5074.97
BTC-27DEC19-10000-C,2019-04-27,BTC,27DEC19,10000,C,0.0455,69.19,3,5208.67
BTC-27DEC19-10000-C,2019-04-28,BTC,27DEC19,10000,C,0.0435,69.14,4,5155.95
BTC-27DEC19-10000-C,2019-04-29,BTC,27DEC19,10000,C,0.0455,70.68,6,5122.95
BTC-27DEC19-10000-C,2019-04-30,BTC,27DEC19,10000,C,0.044,68.72,5,5241.13
BTC-27DEC19-10000-C,2019-05-01,BTC,27DEC19,10000,C,0.045,68.31,1,5327.3
BTC-27DEC19-10000-C,2019-05-03,BTC,27DEC19,10000,C,0.0555,68.78,4,5637.98
BTC-27DEC19-10000-C,2019-05-04,BTC,27DEC19,10000,C,0.055,69.48,5,5568.96
BTC-27DEC19-10000-C,2019-05-05,BTC,27DEC19,10000,C,0.0545,67.51,10,5729.3
BTC-27DEC19-10000-C,2019-05-06,BTC,27DEC19,10000,C,0.0585,70.14,5,5657.11
BTC-27DEC19-10000-C,2019-05-07,BTC,27DEC19,10000,C,0.064,69.57,3,5889.12
BTC-27DEC19-10000-C,2019-05-08,BTC,27DEC19,10000,C,0.066,71.86,3,5813.76
BTC-27DEC19-10000-C,2019-05-09,BTC,27DEC19,10000,C,0.07,69.93,9,6146.05
BTC-27DEC19-10000-C,2019-05-10,BTC,27DEC19,10000,C,0.0795,71.63,11,6332.82
BTC-27DEC19-10000-C,2019-05-11,BTC,27DEC19,10000,C,0.138,78.26,19,7289.67
BTC-27DEC19-10000-C,2019-05-12,BTC,27DEC19,10000,C,0.14,83.22,3,6983.43
BTC-27SEP19-3000-C,2019-02-15,BTC,27SEP19,3000,C,0.263,61.92,1,3576.88
BTC-27SEP19-3000-C,2019-02-19,BTC,27SEP19,3000,C,0.309,60.85,2,3938.95
BTC-27SEP19-3000-C,2019-02-20,BTC,27SEP19,3000,C,0.303,58.57,9,3935.57
BTC-27SEP19-3000-C,2019-02-25,BTC,27SEP19,3000,C,0.289,63.97,2,3762.43
BTC-27SEP19-3000-C,2019-03-07,BTC,27SEP19,3000,C,0.2945,61.05,2,3863.68
BTC-27SEP19-3000-C,2019-03-19,BTC,27SEP19,3000,C,0.3025,60.76,4,3972.4
BTC-27SEP19-3000-C,2019-03-28,BTC,27SEP19,3000,C,0.2895,54.65,1,4010.6
BTC-27SEP19-3000-C,2019-04-01,BTC,27SEP19,3000,C,0.3115,58.52,1,4124.31
BTC-27SEP19-3000-C,2019-04-08,BTC,27SEP19,3000,C,0.456,67.28,1,5272.53
BTC-27SEP19-3000-C,2019-05-11,BTC,27SEP19,3000,C,0.585,0.0,4,7327.83
BTC-28JUN19-3750-P,2019-04-01,BTC,28JUN19,3750,P,0.0595,51.47,3,4133.72
BTC-28JUN19-3750-P,2019-04-02,BTC,28JUN19,3750,P,0.025,60.33,4,4905.32
BTC-28JUN19-3750-P,2019-04-03,BTC,28JUN19,3750,P,0.026000000000000002,64.92,5,5000.73
BTC-28JUN19-3750-P,2019-04-08,BTC,28JUN19,3750,P,0.0225,71.86,4,5274.95
BTC-28JUN19-3750-P,2019-04-11,BTC,28JUN19,3750,P,0.022000000000000002,64.03,1,5020.31
BTC-28JUN19-3750-P,2019-04-12,BTC,28JUN19,3750,P,0.0165,60.36,1,5084.23
BTC-28JUN19-3750-P,2019-04-15,BTC,28JUN19,3750,P,0.016,63.28,1,5184.93
BTC-28JUN19-3750-P,2019-04-16,BTC,28JUN19,3750,P,0.015,63.42,2,5182.82
BTC-28JUN19-3750-P,2019-04-19,BTC,28JUN19,3750,P,0.0125,63.13,3,5251.84
BTC-28JUN19-3750-P,2019-04-20,BTC,28JUN19,3750,P,0.011,62.87,3,5307.94
BTC-28JUN19-3750-P,2019-04-25,BTC,28JUN19,3750,P,0.0105,67.18,1,5442.7
BTC-28JUN19-3750-P,2019-05-01,BTC,28JUN19,3750,P,0.009000000000000001,62.79,3,5307.39
BTC-28JUN19-3750-P,2019-05-02,BTC,28JUN19,3750,P,0.0075,62.81,4,5384.62
BTC-28JUN19-3750-P,2019-05-03,BTC,28JUN19,3750,P,0.005,63.2,1,5584.56
BTC-28JUN19-3750-P,2019-05-07,BTC,28JUN19,3750,P,0.006999999999999999,80.17,1,5905.4
BTC-28JUN19-3750-P,2019-05-08,BTC,28JUN19,3750,P,0.006999999999999999,73.47,1,5671.33
BTC-28JUN19-3750-P,2019-05-10,BTC,28JUN19,3750,P,0.0055,87.53,1,6371.17
BTC-28JUN19-3750-P,2019-05-11,BTC,28JUN19,3750,P,0.004,97.0,7,6976.88
BTC-3MAY19-4750-C,2019-04-22,BTC,3MAY19,4750,C,0.1175,72.15,1,5312.99
BTC-3MAY19-4750-C,2019-04-23,BTC,3MAY19,4750,C,0.15,53.19,2,5582.32
BTC-3MAY19-4750-C,2019-04-25,BTC,3MAY19,4750,C,0.0815,61.03,2,5121.75
BTC-3MAY19-4750-C,2019-04-30,BTC,3MAY19,4750,C,0.10099999999999999,73.42,5,5276.13
BTC-3MAY19-5000-C,2019-04-19,BTC,3MAY19,5000,C,0.0725,51.22,4,5295.94
BTC-3MAY19-5000-C,2019-04-21,BTC,3MAY19,5000,C,0.07400000000000001,46.16,2,5340.35
BTC-3MAY19-5000-C,2019-04-22,BTC,3MAY19,5000,C,0.0715,52.54,2,5310.13
BTC-3MAY19-5000-C,2019-04-23,BTC,3MAY19,5000,C,0.106,60.25,4,5552.66
BTC-3MAY19-5000-C,2019-04-24,BTC,3MAY19,5000,C,0.08800000000000001,56.48,2,5440.8
BTC-3MAY19-5000-C,2019-04-25,BTC,3MAY19,5000,C,0.0455,54.39,8,5136.59
BTC-3MAY19-5000-C,2019-04-26,BTC,3MAY19,5000,C,0.044,49.44,26,5158.98
BTC-3MAY19-5000-C,2019-04-27,BTC,3MAY19,5000,C,0.0485,51.0,3,5201.47
BTC-3MAY19-5000-C,2019-04-28,BTC,3MAY19,5000,C,0.0395,48.55,5,5157.27
BTC-3MAY19-5000-C,2019-04-29,BTC,3MAY19,5000,C,0.0355,56.83,12,5121.32
BTC-3MAY19-5000-C,2019-04-30,BTC,3MAY19,5000,C,0.0475,41.79,2,5241.01
BTC-3MAY19-5000-C,2019-05-01,BTC,3MAY19,5000,C,0.062,0.0,7,5330.81
BTC-3MAY19-5000-C,2019-05-02,BTC,3MAY19,5000,C,0.068,80.8,5,5360.31
ETH-28JUN19-500-C,2019-03-30,ETH,28JUN19,500,C,0.002,101.88,1,141.75
ETH-28JUN19-500-C,2019-04-01,ETH,28JUN19,500,C,0.002,103.43,1,140.84
ETH-28JUN19-500-C,2019-04-02,ETH,28JUN19,500,C,0.001,95.92,1,141.03
ETH-28JUN19-500-C,2019-04-03,ETH,28JUN19,500,C,0.008,106.77,25,176.62
ETH-28JUN19-500-C,2019-04-04,ETH,28JUN19,500,C,0.006999999999999999,113.24,2,160.37
ETH-28JUN19-500-C,2019-04-05,ETH,28JUN19,500,C,0.004,103.15,4,164.07
ETH-28JUN19-500-C,2019-04-06,ETH,28JUN19,500,C,0.005,103.69,3,171.88
ETH-28JUN19-500-C,2019-04-08,ETH,28JUN19,500,C,0.009000000000000001,108.74,4,182.5
ETH-28JUN19-500-C,2019-04-09,ETH,28JUN19,500,C,0.005,101.5,6,177.67
ETH-28JUN19-500-C,2019-04-10,ETH,28JUN19,500,C,0.003,96.13,2,175.71
ETH-28JUN19-500-C,2019-04-11,ETH,28JUN19,500,C,0.004,107.18,3,165.33
ETH-28JUN19-500-C,2019-04-12,ETH,28JUN19,500,C,0.005,111.27,2,165.77
ETH-28JUN19-500-C,2019-04-14,ETH,28JUN19,500,C,0.003,105.83,3,164.44
ETH-28JUN19-500-C,2019-04-15,ETH,28JUN19,500,C,0.005,115.98,1,161.0
ETH-28JUN19-500-C,2019-04-17,ETH,28JUN19,500,C,0.004,111.19,1,165.54
ETH-28JUN19-500-C,2019-04-18,ETH,28JUN19,500,C,0.006,113.83,3,175.42
ETH-28JUN19-500-C,2019-04-20,ETH,28JUN19,500,C,0.004,110.54,2,172.18
ETH-28JUN19-500-C,2019-04-21,ETH,28JUN19,500,C,0.004,113.01,2,168.44
ETH-28JUN19-500-C,2019-04-23,ETH,28JUN19,500,C,0.004,111.58,5,174.77
ETH-28JUN19-500-C,2019-04-24,ETH,28JUN19,500,C,0.003,113.4,1,164.35
ETH-28JUN19-500-C,2019-04-27,ETH,28JUN19,500,C,0.002,115.08,1,155.84
ETH-28JUN19-500-C,2019-04-28,ETH,28JUN19,500,C,0.001,109.0,4,153.5
ETH-28JUN19-500-C,2019-05-01,ETH,28JUN19,500,C,0.002,117.9,1,158.43
ETH-28JUN19-500-C,2019-05-02,ETH,28JUN19,500,C,0.002,118.67,2,158.45
ETH-28JUN19-500-C,2019-05-03,ETH,28JUN19,500,C,0.002,115.55,2,167.02
ETH-28JUN19-500-C,2019-05-05,ETH,28JUN19,500,C,0.001,111.28,2,161.87
ETH-28JUN19-500-C,2019-05-06,ETH,28JUN19,500,C,0.002,115.62,8,172.23
ETH-28JUN19-500-C,2019-05-08,ETH,28JUN19,500,C,0.002,120.75,1,167.8
ETH-28JUN19-500-C,2019-05-09,ETH,28JUN19,500,C,0.003,129.73,1,166.1
ETH-28JUN19-500-C,2019-05-10,ETH,28JUN19,500,C,0.003,125.77,1,174.39
ETH-28JUN19-500-C,2019-05-11,ETH,28JUN19,500,C,0.013000000000000001,140.75,5,205.75
ETH-28JUN19-200-P,2019-04-03,ETH,28JUN19,200,P,0.228,71.93,5,169.33
ETH-28JUN19-200-P,2019-04-05,ETH,28JUN19,200,P,0.245,67.17,30,165.7
ETH-28JUN19-200-P,2019-04-08,ETH,28JUN19,200,P,0.182,73.07,11,179.01
ETH-28JUN19-200-P,2019-04-09,ETH,28JUN19,200,P,0.18,70.63,13,176.99
ETH-28JUN19-200-P,2019-04-11,ETH,28JUN19,200,P,0.26,70.33,9,164.04
ETH-28JUN19-200-P,2019-04-12,ETH,28JUN19,200,P,0.264,70.77,6,162.8
ETH-28JUN19-200-P,2019-04-13,ETH,28JUN19,200,P,0.27399999999999997,69.35,1,162.84
ETH-28JUN19-200-P,2019-04-15,ETH,28JUN19,200,P,0.28600000000000003,72.9,2,160.92
ETH-28JUN19-200-P,2019-04-18,ETH,28JUN19,200,P,0.21,68.1,2,171.58
ETH-28JUN19-200-P,2019-04-25,ETH,28JUN19,200,P,0.237,59.0,4,164.57
ETH-28JUN19-200-P,2019-04-30,ETH,28JUN19,200,P,0.314,68.08,1,154.35
ETH-28JUN19-200-P,2019-05-01,ETH,28JUN19,200,P,0.26899999999999996,55.92,1,159.31
ETH-28JUN19-200-P,2019-05-03,ETH,28JUN19,200,P,0.246,73.61,4,166.49
ETH-28JUN19-200-P,2019-05-04,ETH,28JUN19,200,P,0.26,59.06,1,160.42
ETH-28JUN19-200-P,2019-05-07,ETH,28JUN19,200,P,0.236,74.75,2,166.98
ETH-28JUN19-200-P,2019-05-11,ETH,28JUN19,200,P,0.132,79.46,14,192.01
ETH-28JUN19-200-P,2019-05-12,ETH,28JUN19,200,P,0.145,93.06,8,195.55
BTC-31MAY19-9000-P,2019-05-12,BTC,31MAY19,9000,P,0.2655,102.69,2,7254.51
ETH-19APR19-140-P,2019-04-05,ETH,19APR19,140,P,0.013,87.3,1,164.54
ETH-19APR19-140-P,2019-04-07,ETH,19APR19,140,P,0.006999999999999999,95.8,2,173.1
ETH-19APR19-140-P,2019-04-08,ETH,19APR19,140,P,0.002,90.2,1,182.47
ETH-19APR19-140-P,2019-04-09,ETH,19APR19,140,P,0.005,104.62,1,179.79
ETH-19APR19-140-P,2019-04-10,ETH,19APR19,140,P,0.005,105.06,3,175.54
ETH-19APR19-140-P,2019-04-11,ETH,19APR19,140,P,0.003,76.54,4,165.18
ETH-19APR19-140-P,2019-04-12,ETH,19APR19,140,P,0.002,74.96,2,165.33
ETH-19APR19-140-P,2019-04-14,ETH,19APR19,140,P,0.002,90.28,3,164.76
ETH-19APR19-140-P,2019-04-15,ETH,19APR19,140,P,0.002,74.28,1,156.49
BTC-8MAR19-3500-P,2019-02-28,BTC,8MAR19,3500,P,0.0065,54.73,5,3783.1
BTC-8MAR19-3500-P,2019-03-01,BTC,8MAR19,3500,P,0.003,49.79,8,3807.34
BTC-8MAR19-3500-P,2019-03-02,BTC,8MAR19,3500,P,0.003,51.3,8,3794.81
BTC-8MAR19-3500-P,2019-03-03,BTC,8MAR19,3500,P,0.0035,57.49,16,3770.33
BTC-8MAR19-3500-P,2019-03-04,BTC,8MAR19,3500,P,0.005,59.77,19,3705.21
BTC-8MAR19-3500-P,2019-03-05,BTC,8MAR19,3500,P,0.0005,61.25,12,3843.99
BTC-8MAR19-3500-P,2019-03-06,BTC,8MAR19,3500,P,0.0005,72.85,4,3847.76
BTC-22FEB19-5250-C,2019-02-20,BTC,22FEB19,5250,C,0.0005,176.91,2,3925.96
BTC-27DEC19-5000-C,2019-03-29,BTC,27DEC19,5000,C,0.1185,56.78,1,4082.27
BTC-27DEC19-5000-C,2019-04-01,BTC,27DEC19,5000,C,0.1125,54.42,1,4138.65
BTC-27DEC19-5000-C,2019-04-02,BTC,27DEC19,5000,C,0.1875,60.67,4,4776.82
BTC-27DEC19-5000-C,2019-04-03,BTC,27DEC19,5000,C,0.226,60.3,3,5292.58
BTC-27DEC19-5000-C,2019-04-04,BTC,27DEC19,5000,C,0.223,66.38,2,4995.57
BTC-27DEC19-5000-C,2019-04-05,BTC,27DEC19,5000,C,0.222,65.63,1,5007.39
BTC-27DEC19-5000-C,2019-04-06,BTC,27DEC19,5000,C,0.236,69.14,1,5040.34
BTC-27DEC19-5000-C,2019-04-07,BTC,27DEC19,5000,C,0.248,69.16,4,5184.63
BTC-27DEC19-5000-C,2019-04-08,BTC,27DEC19,5000,C,0.255,68.88,2,5278.45
BTC-27DEC19-5000-C,2019-04-09,BTC,27DEC19,5000,C,0.23199999999999998,64.74,1,5155.55
BTC-27DEC19-5000-C,2019-04-10,BTC,27DEC19,5000,C,0.2245,60.08,5,5264.67
BTC-27DEC19-5000-C,2019-04-13,BTC,27DEC19,5000,C,0.1965,58.47,1,5087.79
BTC-27DEC19-5000-C,2019-04-17,BTC,27DEC19,5000,C,0.223,62.39,1,5210.73
BTC-27DEC19-5000-C,2019-04-19,BTC,27DEC19,5000,C,0.221,60.69,1,5280.6
BTC-27DEC19-5000-C,2019-04-21,BTC,27DEC19,5000,C,0.233,63.06,2,5338.93
BTC-27DEC19-5000-C,2019-04-24,BTC,27DEC19,5000,C,0.2325,61.61,2,5438.23
BTC-27DEC19-5000-C,2019-04-25,BTC,27DEC19,5000,C,0.2245,67.82,1,5118.69
BTC-27DEC19-5000-C,2019-04-27,BTC,27DEC19,5000,C,0.2045,60.62,1,5154.66
BTC-27DEC19-5000-C,2019-04-28,BTC,27DEC19,5000,C,0.2085,63.32,1,5121.33
BTC-27DEC19-5000-C,2019-04-29,BTC,27DEC19,5000,C,0.207,61.48,2,5176.02
BTC-27DEC19-5000-C,2019-04-30,BTC,27DEC19,5000,C,0.209,60.93,2,5243.17
BTC-27DEC19-5000-C,2019-05-01,BTC,27DEC19,5000,C,0.2115,60.86,2,5296.88
BTC-27DEC19-5000-C,2019-05-07,BTC,27DEC19,5000,C,0.25,59.33,1,5787.29
BTC-27DEC19-5000-C,2019-05-09,BTC,27DEC19,5000,C,0.277,65.32,3,6010.95
BTC-27DEC19-5000-C,2019-05-10,BTC,27DEC19,5000,C,0.285,59.74,6,6340.35
BTC-27DEC19-5000-C,2019-05-11,BTC,27DEC19,5000,C,0.32299999999999995,61.38,4,6762.21
ETH-27SEP19-360-C,2019-04-07,ETH,27SEP19,360,C,0.051,86.48,1,173.35
ETH-27SEP19-360-C,2019-04-08,ETH,27SEP19,360,C,0.04,76.88,3,180.13
ETH-27SEP19-360-C,2019-04-11,ETH,27SEP19,360,C,0.04,84.88,2,165.03
ETH-27SEP19-360-C,2019-04-12,ETH,27SEP19,360,C,0.034,83.28,1,164.36
ETH-27SEP19-360-C,2019-04-15,ETH,27SEP19,360,C,0.026000000000000002,80.52,3,160.01
ETH-27SEP19-360-C,2019-04-23,ETH,27SEP19,360,C,0.032,81.3,2,172.58
ETH-27SEP19-360-C,2019-04-24,ETH,27SEP19,360,C,0.028,83.65,2,162.45
ETH-27SEP19-360-C,2019-04-25,ETH,27SEP19,360,C,0.02,83.29,2,150.86
ETH-27SEP19-360-C,2019-05-01,ETH,27SEP19,360,C,0.016,78.84,1,157.08
ETH-27SEP19-360-C,2019-05-03,ETH,27SEP19,360,C,0.022,80.76,1,166.37
ETH-27SEP19-360-C,2019-05-05,ETH,27SEP19,360,C,0.021,82.59,4,160.59
ETH-27SEP19-360-C,2019-05-07,ETH,27SEP19,360,C,0.035,86.56,7,175.02
ETH-27SEP19-360-C,2019-05-10,ETH,27SEP19,360,C,0.038,92.1,4,172.3
ETH-27SEP19-360-C,2019-05-11,ETH,27SEP19,360,C,0.055,93.81,13,190.7
BTC-12APR19-4000-P,2019-03-29,BTC,12APR19,4000,P,0.0235,44.71,1,4093.48
BTC-12APR19-4000-P,2019-03-30,BTC,12APR19,4000,P,0.023,44.86,6,4087.48
BTC-12APR19-4000-P,2019-03-31,BTC,12APR19,4000,P,0.0185,40.94,2,4093.43
BTC-12APR19-4000-P,2019-04-01,BTC,12APR19,4000,P,0.016,44.25,3,4137.07
BTC-12APR19-4000-P,2019-04-02,BTC,12APR19,4000,P,0.002,74.75,9,4898.32
BTC-12APR19-4000-P,2019-04-03,BTC,12APR19,4000,P,0.001,88.72,4,5242.09
BTC-12APR19-4000-P,2019-04-04,BTC,12APR19,4000,P,0.0025,93.65,5,5004.14
BTC-12APR19-4000-P,2019-04-05,BTC,12APR19,4000,P,0.0015,93.36,10,5013.65
BTC-12APR19-4000-P,2019-04-06,BTC,12APR19,4000,P,0.0015,103.46,3,5029.61
BTC-12APR19-4000-P,2019-04-07,BTC,12APR19,4000,P,0.0005,108.32,7,5188.93
BTC-17MAY19-5500-C,2019-05-03,BTC,17MAY19,5500,C,0.063,58.06,9,5695.22
BTC-17MAY19-5500-C,2019-05-04,BTC,17MAY19,5500,C,0.0515,58.95,6,5585.73
BTC-17MAY19-5500-C,2019-05-06,BTC,17MAY19,5500,C,0.0545,60.9,3,5634.46
BTC-17MAY19-5500-C,2019-05-07,BTC,17MAY19,5500,C,0.0665,63.04,5,5765.37
BTC-17MAY19-5500-C,2019-05-08,BTC,17MAY19,5500,C,0.075,55.37,7,5884.85
BTC-17MAY19-5500-C,2019-05-09,BTC,17MAY19,5500,C,0.105,30.46,6,6144.78
BTC-17MAY19-5500-C,2019-05-10,BTC,17MAY19,5500,C,0.13,72.89,8,6297.67
BTC-17MAY19-5500-C,2019-05-11,BTC,17MAY19,5500,C,0.18899999999999997,72.44,13,6779.17
ETH-5APR19-170-C,2019-04-02,ETH,5APR19,170,C,0.021,107.63,32,164.64
ETH-5APR19-170-C,2019-04-03,ETH,5APR19,170,C,0.005,97.1,37,160.25
ETH-5APR19-170-C,2019-04-04,ETH,5APR19,170,C,0.001,137.77,20,158.45
BTC-28JUN19-9000-C,2019-02-17,BTC,28JUN19,9000,C,0.0025,67.86,1,3598.66
BTC-28JUN19-9000-C,2019-02-18,BTC,28JUN19,9000,C,0.002,64.54,2,3694.46
BTC-28JUN19-9000-C,2019-02-20,BTC,28JUN19,9000,C,0.003,64.82,8,3907.63
BTC-28JUN19-9000-C,2019-02-21,BTC,28JUN19,9000,C,0.0025,63.7,14,3885.47
BTC-28JUN19-9000-C,2019-02-22,BTC,28JUN19,9000,C,0.003,64.63,4,3937.45
BTC-28JUN19-9000-C,2019-02-23,BTC,28JUN19,9000,C,0.0035,66.77,1,3931.38
BTC-28JUN19-9000-C,2019-02-24,BTC,28JUN19,9000,C,0.004,71.69,5,3785.99
BTC-28JUN19-9000-C,2019-02-25,BTC,28JUN19,9000,C,0.004,70.5,3,3854.49
BTC-28JUN19-9000-C,2019-02-26,BTC,28JUN19,9000,C,0.0035,70.26,185,3791.98
BTC-28JUN19-9000-C,2019-02-27,BTC,28JUN19,9000,C,0.003,69.06,1,3799.01
BTC-28JUN19-9000-C,2019-03-03,BTC,28JUN19,9000,C,0.0025,68.54,1,3790.84
BTC-28JUN19-9000-C,2019-03-07,BTC,28JUN19,9000,C,0.0025,68.13,1,3865.82
BTC-28JUN19-9000-C,2019-03-08,BTC,28JUN19,9000,C,0.003,69.82,2,3890.09
BTC-28JUN19-9000-C,2019-03-09,BTC,28JUN19,9000,C,0.002,65.8,2,3937.75
BTC-28JUN19-9000-C,2019-03-16,BTC,28JUN19,9000,C,0.003,70.96,1,3980.43
BTC-28JUN19-9000-C,2019-03-18,BTC,28JUN19,9000,C,0.0025,70.21,1,3963.34
BTC-28JUN19-9000-C,2019-03-19,BTC,28JUN19,9000,C,0.002,68.12,1,3974.95
BTC-28JUN19-9000-C,2019-03-20,BTC,28JUN19,9000,C,0.0025,70.18,1,3999.48
BTC-28JUN19-9000-C,2019-03-21,BTC,28JUN19,9000,C,0.002,69.26,8,3971.88
BTC-28JUN19-9000-C,2019-03-22,BTC,28JUN19,9000,C,0.002,69.3,1,3976.78
BTC-28JUN19-9000-C,2019-03-23,BTC,28JUN19,9000,C,0.002,69.91,2,3961.0
BTC-28JUN19-9000-C,2019-03-27,BTC,28JUN19,9000,C,0.0025,72.92,8,4009.14
BTC-28JUN19-9000-C,2019-03-29,BTC,28JUN19,9000,C,0.0025,72.16,1,4077.43
BTC-28JUN19-9000-C,2019-04-01,BTC,28JUN19,9000,C,0.003,74.67,14,4132.5
BTC-28JUN19-9000-C,2019-04-02,BTC,28JUN19,9000,C,0.0065,69.15,12,4928.02
BTC-28JUN19-9000-C,2019-04-03,BTC,28JUN19,9000,C,0.0105,70.26,10,5243.02
BTC-28JUN19-9000-C,2019-04-04,BTC,28JUN19,9000,C,0.0085,74.11,2,4871.49
BTC-28JUN19-9000-C,2019-04-06,BTC,28JUN19,9000,C,0.012,77.19,1,5038.43
BTC-28JUN19-9000-C,2019-04-07,BTC,28JUN19,9000,C,0.0115,75.37,6,5118.95
BTC-28JUN19-9000-C,2019-04-08,BTC,28JUN19,9000,C,0.013000000000000001,75.49,7,5235.95
BTC-28JUN19-9000-C,2019-04-10,BTC,28JUN19,9000,C,0.0135,73.93,6,5421.13
BTC-28JUN19-9000-C,2019-04-11,BTC,28JUN19,9000,C,0.0095,75.86,3,5070.2
BTC-28JUN19-9000-C,2019-04-12,BTC,28JUN19,9000,C,0.0075,73.53,1,5008.12
BTC-28JUN19-9000-C,2019-04-13,BTC,28JUN19,9000,C,0.01,76.7,1,5108.07
BTC-28JUN19-9000-C,2019-04-15,BTC,28JUN19,9000,C,0.005,67.61,3,5155.86
BTC-28JUN19-9000-C,2019-04-17,BTC,28JUN19,9000,C,0.0055,68.74,2,5176.23
BTC-28JUN19-9000-C,2019-04-18,BTC,28JUN19,9000,C,0.006,68.23,2,5301.26
BTC-28JUN19-9000-C,2019-04-19,BTC,28JUN19,9000,C,0.005,66.82,9,5282.12
BTC-28JUN19-9000-C,2019-04-20,BTC,28JUN19,9000,C,0.0055,67.95,1,5313.99
BTC-28JUN19-9000-C,2019-04-23,BTC,28JUN19,9000,C,0.008,69.31,6,5584.46
BTC-28JUN19-9000-C,2019-04-24,BTC,28JUN19,9000,C,0.0055,68.12,5,5434.79
BTC-28JUN19-9000-C,2019-04-25,BTC,28JUN19,9000,C,0.0055,67.89,1,5478.02
BTC-28JUN19-9000-C,2019-04-26,BTC,28JUN19,9000,C,0.0045,72.28,2,5155.9
BTC-28JUN19-9000-C,2019-04-28,BTC,28JUN19,9000,C,0.0055,75.32,1,5189.46
BTC-28JUN19-9000-C,2019-04-29,BTC,28JUN19,9000,C,0.004,72.83,2,5163.36
BTC-28JUN19-9000-C,2019-05-02,BTC,28JUN19,9000,C,0.005,73.26,2,5405.34
BTC-28JUN19-9000-C,2019-05-03,BTC,28JUN19,9000,C,0.006999999999999999,71.95,6,5662.86
BTC-28JUN19-9000-C,2019-05-04,BTC,28JUN19,9000,C,0.0055,67.35,2,5763.12
BTC-28JUN19-9000-C,2019-05-05,BTC,28JUN19,9000,C,0.006,69.89,11,5728.75
BTC-28JUN19-9000-C,2019-05-07,BTC,28JUN19,9000,C,0.009000000000000001,73.38,2,5876.46
BTC-28JUN19-9000-C,2019-05-08,BTC,28JUN19,9000,C,0.009000000000000001,74.99,7,5903.04
BTC-28JUN19-9000-C,2019-05-09,BTC,28JUN19,9000,C,0.011,74.34,10,6146.54
BTC-28JUN19-9000-C,2019-05-10,BTC,28JUN19,9000,C,0.0125,72.82,8,6344.39
BTC-28JUN19-9000-C,2019-05-11,BTC,28JUN19,9000,C,0.045,82.87,40,7253.83
BTC-28JUN19-9000-C,2019-05-12,BTC,28JUN19,9000,C,0.042,85.95,10,7077.29
BTC-26APR19-2250-P,2019-02-17,BTC,26APR19,2250,P,0.006999999999999999,71.28,2,3572.78
BTC-26APR19-2250-P,2019-02-19,BTC,26APR19,2250,P,0.0035,72.43,5,3870.91
BTC-26APR19-2250-P,2019-02-20,BTC,26APR19,2250,P,0.004,75.03,1,3884.5
BTC-26APR19-2250-P,2019-02-21,BTC,26APR19,2250,P,0.003,71.92,2,3897.3
BTC-26APR19-2250-P,2019-02-24,BTC,26APR19,2250,P,0.0035,70.44,3,3748.7
BTC-26APR19-2250-P,2019-02-25,BTC,26APR19,2250,P,0.0035,71.81,2,3779.42
BTC-26APR19-2250-P,2019-02-26,BTC,26APR19,2250,P,0.0035,73.1,6,3791.53
BTC-26APR19-2250-P,2019-02-27,BTC,26APR19,2250,P,0.0035,73.9,1,3801.43
